temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
42.3,rain,0.85,5.88,Rain,35.5,1007.17,12.69,,1452434400,104.0,0.0704,38.09,0.76
45.96,rain,0.86,4.82,Rain,40.97,1003.92,10.16,1.0,1452438000,114.0,0.091,41.94,0.79
47.32,rain,0.87,4.03,Rain,44.82,1001.71,5.41,,1452441600,116.0,0.1115,43.5,0.81
48.14,rain,0.87,5.79,Light Rain,43.09,998.97,12.0,,1452445200,131.0,0.0393,44.52,0.7
49.4,rain,0.84,8.2,Light Rain,43.18,996.04,18.14,1.0,1452448800,122.0,0.0358,44.9,0.68
50.37,rain,0.88,7.79,Light Rain,50.37,993.69,12.91,,1452452400,119.0,0.0277,46.9,0.65
50.87,rain,0.89,8.65,Light Rain,50.87,991.83,10.99,,1452456000,128.0,0.0135,47.86,0.55
51.83,rain,0.88,8.92,Light Rain,51.83,990.26,9.89,0.51,1452459600,134.0,0.0179,48.41,0.59
49.9,rain,0.87,7.1,Light Rain,49.9,990.96,1.52,0.31,1452463200,74.0,0.0482,46.06,0.72
48.44,rain,0.88,9.61,Light Rain,46.28,990.99,5.17,0.31,1452466800,213.0,0.0417,45.07,0.7
46.77,rain,0.91,9.77,Drizzle,45.02,991.73,4.15,0.25,1452470400,252.0,0.0077,44.14,0.39
46.74,clear-night,0.82,9.49,Clear,42.29,991.97,9.22,0.22,1452474000,207.0,0.0,41.66,0.0
45.71,rain,0.79,7.94,Drizzle,39.96,992.49,12.22,0.25,1452477600,249.0,0.0052,39.59,0.22
39.87,rain,0.79,8.95,Light Rain,33.08,994.57,10.95,0.4,1452481200,280.0,0.0137,33.9,0.55
38.06,rain,0.71,10.0,Drizzle,29.3,997.03,15.18,0.0,1452484800,282.0,0.0059,29.55,0.27
35.79,clear-night,0.65,10.0,Clear,26.27,998.48,15.52,0.22,1452488400,281.0,0.001,25.3,0.01
34.62,partly-cloudy-night,0.62,10.0,Mostly Cloudy,26.09,999.28,11.97,0.66,1452492000,285.0,0.0,23.09,0.0
32.81,clear-night,0.6,10.0,Clear,22.19,1000.71,16.27,,1452495600,282.0,0.0,20.3,0.0
30.73,wind,0.55,9.96,Breezy and Partly Cloudy,18.08,1002.17,20.81,0.31,1452499200,278.0,0.0,16.69,0.0
28.67,partly-cloudy-night,0.56,9.94,Partly Cloudy,17.8,1003.56,13.8,0.35,1452502800,281.0,0.0,14.85,0.0
27.46,clear-night,0.54,10.0,Clear,16.67,1004.56,12.85,0.06,1452506400,285.0,0.0,13.0,0.0
25.9,clear-night,0.54,10.0,Clear,16.34,1006.06,9.7,0.06,1452510000,285.0,0.0,11.72,0.0
25.53,partly-cloudy-night,0.49,10.0,Partly Cloudy,16.22,1007.2,9.14,0.26,1452513600,291.0,0.0,9.1,0.0
24.84,clear-day,0.5,9.87,Clear,13.83,1007.9,11.88,0.22,1452517200,278.0,0.0,8.89,0.0
25.13,clear-day,0.49,9.91,Clear,12.49,1008.8,15.72,0.24,1452520800,272.0,0.0,8.46,0.0
24.75,partly-cloudy-day,0.47,10.0,Partly Cloudy,11.57,1009.89,16.86,0.29,1452524400,274.0,0.0,7.35,0.0
26.54,wind,0.38,10.0,Breezy,12.47,1010.05,21.16,0.16,1452528000,265.0,0.0,4.13,0.0
27.46,clear-day,0.36,10.0,Clear,14.84,1009.83,17.52,0.24,1452531600,267.0,0.0,3.86,0.0
27.22,partly-cloudy-day,0.4,10.0,Partly Cloudy,16.32,1010.07,12.96,0.36,1452535200,276.0,0.0,6.22,0.0
27.3,partly-cloudy-day,0.38,9.94,Partly Cloudy,17.77,1010.37,10.24,0.25,1452538800,298.0,0.0,4.87,0.0
26.74,partly-cloudy-day,0.4,10.0,Partly Cloudy,14.64,1011.12,15.52,0.28,1452542400,274.0,0.0,5.95,0.0
25.59,partly-cloudy-day,0.38,10.0,Partly Cloudy,15.81,1012.2,9.96,0.3,1452546000,284.0,0.0,3.48,0.0
24.26,partly-cloudy-night,0.39,10.0,Partly Cloudy,13.41,1013.46,11.3,0.25,1452549600,277.0,0.0,2.95,0.0
23.44,clear-night,0.39,10.0,Clear,11.12,1014.89,13.87,0.03,1452553200,264.0,0.0,2.35,0.0
22.36,clear-night,0.41,10.0,Clear,11.49,1015.95,10.48,0.0,1452556800,276.0,0.0,2.52,0.0
21.38,clear-night,0.45,10.0,Clear,10.42,1016.82,10.22,0.01,1452560400,271.0,0.0,3.57,0.0
20.88,clear-night,0.49,10.0,Clear,9.13,1017.33,11.39,0.01,1452564000,265.0,0.0,4.88,0.0
19.34,clear-night,0.53,10.0,Clear,9.43,1017.64,7.99,0.01,1452567600,265.0,0.0,5.06,0.0
18.92,clear-night,0.54,10.0,Clear,9.61,1017.92,7.14,0.02,1452571200,260.0,0.0,5.23,0.0
18.0,clear-night,0.57,10.0,Clear,8.97,1018.0,6.63,0.0,1452574800,257.0,0.0,5.45,0.0
18.6,clear-night,0.58,10.0,Clear,12.71,1017.8,3.92,0.03,1452578400,271.0,0.0,6.19,0.0
18.36,clear-night,0.62,10.0,Clear,18.36,1017.95,2.03,0.02,1452582000,168.0,0.0,7.47,0.0
17.11,clear-night,0.68,10.0,Clear,11.46,1018.0,3.61,0.02,1452585600,164.0,0.0,8.24,0.0
16.73,clear-night,0.69,10.0,Clear,16.73,1017.25,1.13,0.06,1452589200,158.0,0.0,8.36,0.0
16.64,clear-night,0.71,10.0,Clear,11.36,1017.36,3.33,0.01,1452592800,142.0,0.0,8.94,0.0
17.15,clear-night,0.7,10.0,Clear,8.7,1017.06,5.85,0.01,1452596400,113.0,0.0,9.06,0.0
18.25,partly-cloudy-night,0.66,10.0,Partly Cloudy,10.35,1016.49,5.52,0.26,1452600000,108.0,0.0,8.67,0.0
19.2,partly-cloudy-day,0.59,10.0,Partly Cloudy,8.36,1015.33,9.25,0.25,1452603600,106.0,0.0,7.32,0.0
21.33,clear-day,0.51,10.0,Clear,12.02,1014.8,7.78,0.21,1452607200,166.0,0.0,6.25,0.0
23.4,clear-day,0.47,10.0,Clear,13.48,1014.01,9.32,0.23,1452610800,107.0,0.0,6.33,0.0
24.73,clear-day,0.47,9.71,Clear,13.48,1012.71,12.31,0.1,1452614400,117.0,0.0,7.19,0.0
27.87,partly-cloudy-day,0.46,9.56,Partly Cloudy,17.76,1010.52,11.64,0.31,1452618000,116.0,0.0,9.86,0.0
30.03,cloudy,0.46,9.76,Overcast,21.59,1008.4,9.43,1.0,1452621600,130.0,0.0,11.55,0.0
31.27,partly-cloudy-day,0.46,9.78,Partly Cloudy,24.15,1006.57,7.7,0.31,1452625200,132.0,0.0,12.88,0.0
30.43,clear-day,0.62,3.57,Clear,21.52,1005.64,10.51,,1452628800,133.0,0.0,19.06,0.0
28.23,fog,0.81,1.49,Foggy,20.3,1005.03,7.93,,1452632400,119.0,0.0011,23.01,0.01
27.53,snow,0.88,1.33,Light Snow,20.12,1004.34,7.0,,1452636000,98.0,0.0036,24.4,0.13
27.91,snow,0.87,3.45,Light Snow,27.91,1003.86,2.3,,1452639600,117.0,0.0029,24.61,0.09
27.81,partly-cloudy-night,0.86,8.65,Partly Cloudy,21.68,1003.45,5.5,0.55,1452643200,123.0,0.0008,24.21,0.01
27.38,partly-cloudy-night,0.87,9.15,Partly Cloudy,27.38,1002.99,1.58,0.31,1452646800,63.0,0.001,23.97,0.01
28.02,partly-cloudy-night,0.8,8.78,Partly Cloudy,28.02,1002.31,1.86,0.31,1452650400,182.0,0.0,22.71,0.0
26.72,partly-cloudy-night,0.85,7.17,Partly Cloudy,21.54,1001.69,4.37,0.31,1452654000,302.0,0.0,22.69,0.0
22.97,snow,0.81,3.32,Light Snow,14.33,1002.64,7.37,0.31,1452657600,281.0,0.0061,17.98,0.28
23.09,partly-cloudy-night,0.7,8.4,Partly Cloudy,10.3,1002.35,14.72,0.31,1452661200,276.0,0.0,14.77,0.0
21.58,partly-cloudy-night,0.63,9.88,Partly Cloudy,8.37,1002.53,14.72,0.32,1452664800,273.0,0.0,10.95,0.0
21.24,clear-night,0.6,10.0,Clear,8.68,1002.73,13.12,0.04,1452668400,267.0,0.0,9.39,0.0
21.64,clear-night,0.62,10.0,Clear,6.96,1003.52,18.41,0.16,1452672000,266.0,0.0,10.54,0.0
21.97,wind,0.63,8.05,Breezy,6.39,1004.05,21.3,0.22,1452675600,270.0,0.0,11.49,0.0
21.89,wind,0.62,9.24,Breezy and Partly Cloudy,7.03,1005.21,19.1,0.31,1452679200,272.0,0.0,10.91,0.0
21.26,clear-night,0.59,9.84,Clear,6.7,1006.25,17.79,0.08,1452682800,267.0,0.0,9.3,0.0
20.31,clear-night,0.58,8.87,Clear,6.86,1007.37,14.46,0.18,1452686400,273.0,0.0,8.08,0.0
20.67,clear-day,0.59,9.83,Clear,7.29,1008.35,14.53,0.1,1452690000,281.0,0.0,8.78,0.0
20.22,clear-day,0.62,9.45,Clear,6.77,1009.6,14.4,0.06,1452693600,274.0,0.0,9.15,0.0
20.68,wind,0.56,9.18,Breezy and Partly Cloudy,4.92,1010.49,20.63,0.32,1452697200,281.0,0.0,7.53,0.0
20.77,clear-day,0.55,8.35,Clear,6.63,1010.78,16.35,0.22,1452700800,278.0,0.0,7.0,0.0
21.18,partly-cloudy-day,0.5,9.23,Partly Cloudy,6.54,1011.03,17.93,0.25,1452704400,293.0,0.0,5.5,0.0
22.02,partly-cloudy-day,0.51,7.91,Partly Cloudy,8.51,1011.16,15.69,0.44,1452708000,276.0,0.0,6.51,0.0
21.37,partly-cloudy-day,0.53,7.85,Partly Cloudy,8.33,1011.4,14.2,0.25,1452711600,274.0,0.0,6.95,0.0
22.29,clear-day,0.42,9.46,Clear,9.43,1011.48,14.37,0.1,1452715200,276.0,0.0,2.58,0.0
20.84,clear-day,0.41,9.94,Clear,8.09,1012.0,13.27,0.09,1452718800,284.0,0.0,0.8,0.0
20.07,clear-night,0.45,10.0,Clear,9.86,1012.46,8.63,0.07,1452722400,295.0,0.0,2.13,0.0
18.86,clear-night,0.48,10.0,Clear,8.58,1013.01,8.35,0.14,1452726000,263.0,0.0,2.49,0.0
17.96,clear-night,0.51,10.0,Clear,7.9,1013.74,7.8,0.14,1452729600,265.0,0.0,2.99,0.0
16.73,clear-night,0.56,10.0,Clear,6.26,1013.88,7.98,0.23,1452733200,259.0,0.0,3.67,0.0
16.88,clear-night,0.6,10.0,Clear,6.13,1013.86,8.38,0.06,1452736800,267.0,0.0,5.27,0.0
16.11,clear-night,0.63,10.0,Clear,5.92,1013.7,7.5,0.22,1452740400,252.0,0.0,5.68,0.0
15.09,clear-night,0.68,10.0,Clear,6.13,1013.31,5.96,0.05,1452744000,281.0,0.0,6.37,0.0
12.48,clear-night,0.73,10.0,Clear,6.02,1012.86,3.69,0.05,1452747600,272.0,0.0,5.65,0.0
11.84,clear-night,0.76,10.0,Clear,5.73,1012.39,3.43,0.05,1452751200,298.0,0.0,5.66,0.0
12.13,clear-night,0.77,10.0,Clear,5.11,1012.24,4.01,0.02,1452754800,211.0,0.0,6.27,0.0
14.27,partly-cloudy-night,0.71,9.91,Partly Cloudy,7.01,1011.87,4.41,0.26,1452758400,263.0,0.0,6.72,0.0
15.79,partly-cloudy-night,0.67,9.81,Partly Cloudy,10.26,1011.34,3.42,0.48,1452762000,272.0,0.0,6.85,0.0
16.49,clear-night,0.66,9.41,Clear,16.49,1011.19,2.98,0.16,1452765600,246.0,0.0,7.15,0.0
16.55,partly-cloudy-night,0.7,4.81,Partly Cloudy,16.55,1011.25,2.0,0.31,1452769200,268.0,0.0,8.56,0.0
16.76,partly-cloudy-night,0.71,7.79,Mostly Cloudy,9.67,1011.69,4.59,0.8,1452772800,205.0,0.0,9.1,0.0
16.8,clear-day,0.76,6.58,Clear,10.39,1011.94,4.09,0.0,1452776400,254.0,0.0,10.68,0.0
18.19,clear-day,0.69,8.73,Clear,9.06,1011.97,6.77,0.0,1452780000,251.0,0.0,9.66,0.0
20.34,partly-cloudy-day,0.63,9.96,Partly Cloudy,11.81,1012.18,6.57,0.26,1452783600,240.0,0.0,9.77,0.0
21.81,partly-cloudy-day,0.59,10.0,Partly Cloudy,12.72,1011.8,7.62,0.27,1452787200,245.0,0.0,9.85,0.0
23.19,clear-day,0.58,10.0,Clear,14.65,1011.31,7.3,0.18,1452790800,271.0,0.0,10.58,0.0
24.96,clear-day,0.56,10.0,Clear,16.6,1010.47,7.56,0.24,1452794400,263.0,0.0,11.5,0.0
25.55,partly-cloudy-day,0.56,10.0,Partly Cloudy,17.87,1010.44,6.81,0.25,1452798000,279.0,0.0,11.94,0.0
26.32,clear-day,0.55,9.91,Clear,16.37,1011.1,10.59,0.2,1452801600,268.0,0.0,12.4,0.0
26.36,partly-cloudy-day,0.56,10.0,Partly Cloudy,19.27,1011.64,6.29,0.33,1452805200,270.0,0.0,12.78,0.0
24.77,clear-night,0.6,10.0,Clear,19.16,1012.4,4.48,0.15,1452808800,225.0,0.0,13.01,0.0
23.9,clear-night,0.66,10.0,Clear,23.9,1013.21,2.88,0.12,1452812400,251.0,0.0,14.07,0.0
23.61,partly-cloudy-night,0.67,10.0,Partly Cloudy,19.53,1013.81,3.19,0.47,1452816000,287.0,0.0,14.38,0.0
22.73,clear-night,0.72,10.0,Clear,17.41,1014.29,3.97,0.09,1452819600,218.0,0.0,15.12,0.0
24.85,clear-night,0.68,10.0,Clear,19.29,1014.56,4.45,0.21,1452823200,266.0,0.0,15.94,0.0
25.38,partly-cloudy-night,0.68,9.9,Partly Cloudy,19.0,1015.2,5.29,0.55,1452826800,264.0,0.0,16.44,0.0
25.35,partly-cloudy-night,0.72,9.95,Partly Cloudy,25.35,1014.53,2.52,0.31,1452830400,287.0,0.0,17.58,0.0
25.46,clear-night,0.71,9.93,Clear,19.6,1014.31,4.81,0.0,1452834000,229.0,0.0,17.5,0.0
25.0,partly-cloudy-night,0.73,9.93,Mostly Cloudy,25.0,1014.07,2.02,0.6,1452837600,199.0,0.0,17.74,0.0
25.44,clear-night,0.73,9.95,Clear,25.44,1014.01,0.66,,1452841200,164.0,0.0,18.03,0.0
24.96,partly-cloudy-night,0.74,9.97,Partly Cloudy,24.96,1014.42,2.41,0.31,1452844800,112.0,0.0,17.93,0.0
21.88,clear-night,0.82,9.95,Clear,15.97,1014.59,4.33,0.02,1452848400,138.0,0.0,17.28,0.0
20.72,clear-night,0.83,9.94,Clear,20.72,1014.28,1.14,0.0,1452852000,25.0,0.0,16.44,0.0
23.72,clear-night,0.81,9.92,Clear,23.72,1014.46,2.71,,1452855600,94.0,0.0,18.88,0.0
25.37,cloudy,0.77,9.94,Overcast,20.29,1014.78,4.1,1.0,1452859200,108.0,0.0,19.18,0.0
26.19,clear-day,0.77,9.87,Clear,20.49,1014.18,4.77,,1452862800,121.0,0.0,20.0,0.0
27.59,clear-day,0.74,9.84,Clear,27.59,1014.56,1.85,,1452866400,84.0,0.0,20.4,0.0
29.43,cloudy,0.73,9.89,Overcast,24.41,1014.01,4.65,1.0,1452870000,98.0,0.0,21.87,0.0
34.19,partly-cloudy-day,0.64,9.98,Partly Cloudy,30.5,1012.89,4.1,0.26,1452873600,86.0,0.0,23.31,0.0
36.74,clear-day,0.6,10.0,Clear,36.74,1012.33,0.78,,1452877200,66.0,0.0,24.15,0.0
38.86,partly-cloudy-day,0.57,10.0,Partly Cloudy,33.81,1010.84,6.93,0.33,1452880800,77.0,0.0,24.85,0.0
40.3,clear-day,0.56,10.0,Clear,35.49,1009.69,7.03,0.04,1452884400,77.0,0.0,26.05,0.0
40.45,clear-day,0.57,10.0,Clear,36.69,1009.57,5.43,0.0,1452888000,60.0,0.0,26.51,0.0
38.44,clear-day,0.6,10.0,Clear,33.64,1009.51,6.38,0.06,1452891600,89.0,0.0,25.73,0.0
36.44,clear-night,0.66,10.0,Clear,30.59,1008.83,7.43,0.0,1452895200,108.0,0.0,26.2,0.0
36.36,partly-cloudy-night,0.66,10.0,Partly Cloudy,29.72,1009.7,8.8,0.3,1452898800,89.0,0.0,26.15,0.0
35.93,clear-night,0.67,10.0,Clear,30.09,1009.09,7.23,0.08,1452902400,83.0,0.0,26.07,0.0
35.46,clear-night,0.7,10.0,Clear,26.87,1008.91,12.66,0.01,1452906000,96.0,0.0,26.7,0.0
35.36,clear-night,0.73,9.93,Clear,27.83,1006.97,10.13,0.03,1452909600,94.0,0.0,27.65,0.0
35.33,clear-night,0.76,9.93,Clear,27.81,1005.73,10.1,0.17,1452913200,82.0,0.0,28.5,0.0
34.6,partly-cloudy-night,0.78,9.76,Partly Cloudy,26.66,1004.73,10.6,0.26,1452916800,97.0,0.0,28.59,0.0
34.2,partly-cloudy-night,0.8,9.43,Partly Cloudy,24.46,1004.04,14.87,0.26,1452920400,97.0,0.0,28.67,0.0
34.2,partly-cloudy-night,0.83,9.31,Partly Cloudy,27.04,1002.0,8.87,0.49,1452924000,82.0,0.0,29.48,0.0
34.23,partly-cloudy-night,0.83,8.8,Partly Cloudy,26.23,1001.3,10.53,0.31,1452927600,102.0,0.0,29.7,0.0
34.24,clear-night,0.86,8.68,Clear,28.53,999.94,6.52,,1452931200,115.0,0.0,30.45,0.0
34.54,rain,0.86,8.8,Light Rain,30.94,998.4,4.06,1.0,1452934800,118.0,0.0133,30.75,0.55
35.18,rain,0.86,8.04,Light Rain,30.7,996.71,5.13,,1452938400,117.0,0.0312,31.39,0.67
34.9,rain,0.91,6.3,Light Rain,32.32,996.1,3.22,,1452942000,86.0,0.0158,32.58,0.57
34.32,rain,0.92,4.71,Light Rain,34.32,995.99,2.33,1.0,1452945600,332.0,0.0147,32.13,0.56
33.25,rain,0.94,2.16,Light Rain,28.58,996.93,4.96,,1452949200,241.0,0.0439,31.79,0.71
33.31,rain,0.95,1.8,Rain,30.35,997.69,3.35,,1452952800,243.0,0.0644,31.97,0.75
33.58,rain,0.95,2.41,Light Rain,33.58,998.4,0.53,1.0,1452956400,328.0,0.0178,32.18,0.59
34.48,rain,0.92,6.54,Light Rain,34.48,998.21,0.46,,1452960000,280.0,0.0173,32.51,0.59
35.64,clear-day,0.92,7.96,Clear,35.64,997.84,2.5,,1452963600,227.0,0.0021,33.48,0.05
36.15,cloudy,0.9,8.4,Overcast,36.15,997.82,2.11,1.0,1452967200,218.0,0.0,33.63,0.0
36.73,clear-day,0.91,6.8,Clear,34.44,998.58,3.18,,1452970800,280.0,0.0,34.34,0.0
38.11,partly-cloudy-day,0.86,9.52,Partly Cloudy,33.08,999.22,6.64,0.31,1452974400,273.0,0.0,34.42,0.0
38.55,partly-cloudy-day,0.83,9.31,Mostly Cloudy,31.84,1000.15,10.02,0.77,1452978000,269.0,0.0,33.97,0.0
37.41,partly-cloudy-night,0.83,9.43,Partly Cloudy,29.56,1000.79,12.07,0.26,1452981600,275.0,0.0,32.77,0.0
37.49,clear-night,0.82,9.72,Clear,29.89,1002.06,11.48,0.0,1452985200,271.0,0.0,32.49,0.0
37.21,partly-cloudy-night,0.79,9.9,Mostly Cloudy,28.84,1003.35,13.29,0.65,1452988800,279.0,0.0,31.24,0.0
36.05,clear-night,0.75,9.95,Clear,28.26,1004.73,11.06,0.0,1452992400,285.0,0.0,28.96,0.0
34.96,clear-night,0.72,10.0,Clear,25.46,1005.55,14.78,,1452996000,266.0,0.0,26.95,0.0
34.67,cloudy,0.7,10.0,Overcast,25.59,1006.19,13.4,1.0,1452999600,277.0,0.0,25.8,0.0
33.73,partly-cloudy-night,0.69,10.0,Partly Cloudy,25.85,1006.75,10.05,0.31,1453003200,284.0,0.0,24.67,0.0
33.31,clear-night,0.64,10.0,Clear,25.09,1007.7,10.53,0.0,1453006800,285.0,0.0,22.64,0.0
32.5,partly-cloudy-night,0.63,10.0,Mostly Cloudy,23.36,1008.12,12.12,0.77,1453010400,289.0,0.0,21.44,0.0
31.53,partly-cloudy-night,0.63,10.0,Partly Cloudy,21.54,1008.69,13.55,0.31,1453014000,288.0,0.0,20.3,0.0
30.76,clear-night,0.63,10.0,Clear,21.3,1009.48,11.82,0.0,1453017600,271.0,0.0,19.54,0.0
30.46,partly-cloudy-night,0.63,10.0,Partly Cloudy,21.05,1009.61,11.54,0.54,1453021200,269.0,0.0,19.37,0.0
30.06,clear-night,0.63,10.0,Clear,21.74,1009.66,9.24,0.15,1453024800,279.0,0.0,18.96,0.0
29.19,clear-night,0.65,10.0,Clear,21.83,1010.45,7.4,0.19,1453028400,271.0,0.0,18.83,0.0
28.93,partly-cloudy-night,0.65,10.0,Partly Cloudy,22.4,1010.93,6.21,0.35,1453032000,270.0,0.0,18.73,0.0
28.98,clear-day,0.64,10.0,Clear,22.88,1010.7,5.7,0.23,1453035600,295.0,0.0,18.37,0.0
29.98,clear-day,0.61,10.0,Clear,24.79,1011.28,4.91,0.07,1453039200,301.0,0.0,18.27,0.0
30.42,clear-day,0.6,10.0,Clear,24.31,1011.64,6.05,0.17,1453042800,342.0,0.0,18.2,0.0
30.56,clear-day,0.6,10.0,Clear,26.45,1012.02,3.97,0.15,1453046400,300.0,0.0,18.24,0.0
31.25,clear-day,0.56,10.0,Clear,25.44,1010.39,5.87,0.06,1453050000,354.0,0.0,17.39,0.0
31.23,partly-cloudy-day,0.55,10.0,Partly Cloudy,26.37,1009.76,4.78,0.46,1453053600,5.0,0.0,16.79,0.0
30.98,clear-day,0.54,10.0,Clear,27.23,1009.41,3.71,0.21,1453057200,323.0,0.0,16.32,0.0
30.88,clear-day,0.55,10.0,Clear,26.24,1008.35,4.51,0.16,1453060800,355.0,0.0,16.49,0.0
30.78,partly-cloudy-day,0.55,10.0,Partly Cloudy,27.0,1007.78,3.72,0.53,1453064400,9.0,0.0,16.39,0.0
29.94,partly-cloudy-night,0.57,10.0,Partly Cloudy,29.94,1006.97,2.22,0.31,1453068000,314.0,0.0,16.77,0.0
29.2,partly-cloudy-night,0.58,10.0,Partly Cloudy,24.89,1006.53,3.96,0.31,1453071600,12.0,0.0,16.17,0.0
28.84,partly-cloudy-night,0.61,10.0,Mostly Cloudy,28.84,1006.13,2.39,0.71,1453075200,72.0,0.0,16.98,0.0
28.14,clear-night,0.64,9.6,Clear,21.82,1005.82,5.77,0.0,1453078800,70.0,0.0,17.42,0.0
27.8,partly-cloudy-night,0.67,9.82,Partly Cloudy,27.8,1005.41,2.44,0.31,1453082400,70.0,0.0,18.25,0.0
26.96,cloudy,0.73,9.03,Overcast,26.96,1004.97,2.16,1.0,1453086000,112.0,0.0,19.43,0.0
26.1,clear-night,0.79,6.02,Clear,26.1,1004.29,2.05,,1453089600,101.0,0.0,20.5,0.0
25.96,clear-night,0.8,7.38,Clear,25.96,1003.63,1.83,,1453093200,321.0,0.0,20.78,0.0
25.87,partly-cloudy-night,0.81,6.49,Mostly Cloudy,25.87,1003.05,0.62,0.8,1453096800,149.0,0.0,20.97,0.0
25.75,snow,0.85,3.24,Light Snow,18.9,1002.54,5.88,,1453100400,268.0,0.0023,21.92,0.06
24.77,snow,0.85,2.11,Light Snow,12.81,1002.45,13.88,,1453104000,281.0,0.0095,21.01,0.5
21.07,snow,0.74,5.14,Flurries,11.19,1003.81,8.47,1.0,1453107600,261.0,0.001,14.17,0.01
20.06,snow,0.66,8.43,Flurries,7.6,1004.5,12.31,,1453111200,283.0,0.001,10.59,0.01
18.76,clear-night,0.71,4.41,Clear,7.84,1004.79,9.21,,1453114800,278.0,0.0,10.81,0.0
18.05,partly-cloudy-night,0.62,9.12,Mostly Cloudy,5.78,1005.32,11.06,0.75,1453118400,276.0,0.0,7.12,0.0
17.62,clear-day,0.59,9.37,Clear,4.73,1005.9,11.93,,1453122000,278.0,0.0,5.71,0.0
17.44,clear-day,0.6,9.65,Clear,5.59,1006.17,10.14,0.23,1453125600,282.0,0.0,5.87,0.0
18.03,partly-cloudy-day,0.6,9.96,Partly Cloudy,3.38,1006.25,15.69,0.27,1453129200,288.0,0.0,6.38,0.0
19.86,partly-cloudy-day,0.53,9.78,Partly Cloudy,5.5,1005.98,16.24,0.28,1453132800,285.0,0.0,5.41,0.0
20.84,clear-day,0.46,9.36,Clear,5.64,1005.49,19.17,0.22,1453136400,279.0,0.0,3.44,0.0
21.11,partly-cloudy-day,0.4,9.77,Partly Cloudy,7.14,1005.34,16.17,0.29,1453140000,286.0,0.0,0.56,0.0
22.17,partly-cloudy-day,0.39,9.83,Partly Cloudy,6.88,1005.34,20.62,0.27,1453143600,285.0,0.0,1.01,0.0
21.05,clear-day,0.44,8.94,Clear,6.93,1005.89,16.51,0.23,1453147200,292.0,0.0,2.47,0.0
19.91,partly-cloudy-day,0.48,8.46,Partly Cloudy,4.88,1006.64,17.94,0.3,1453150800,281.0,0.0,3.3,0.0
18.37,clear-night,0.52,8.92,Clear,4.91,1007.41,13.38,0.21,1453154400,275.0,0.0,3.91,0.0
17.33,clear-night,0.59,9.28,Clear,2.56,1008.07,15.52,0.11,1453158000,276.0,0.0,5.52,0.0
16.51,clear-night,0.59,8.53,Clear,2.67,1008.58,13.15,0.24,1453161600,284.0,0.0,4.79,0.0
16.12,wind,0.55,9.01,Breezy,-0.47,1008.9,19.02,0.1,1453165200,269.0,0.0,3.03,0.0
15.19,clear-night,0.56,9.15,Clear,-1.56,1009.28,18.69,0.23,1453168800,284.0,0.0,2.51,0.0
14.29,clear-night,0.56,9.44,Clear,-2.58,1009.59,18.33,0.22,1453172400,282.0,0.0,1.42,0.0
13.53,clear-night,0.57,9.94,Clear,-1.62,1009.8,14.11,0.07,1453176000,276.0,0.0,1.15,0.0
13.25,clear-night,0.57,9.74,Clear,-3.6,1009.89,17.54,0.1,1453179600,275.0,0.0,0.84,0.0
13.1,partly-cloudy-night,0.57,9.74,Partly Cloudy,-2.57,1010.09,14.91,0.28,1453183200,275.0,0.0,0.76,0.0
12.48,clear-night,0.6,9.94,Clear,-3.57,1010.32,15.34,0.09,1453186800,281.0,0.0,1.1,0.0
12.28,clear-night,0.58,10.0,Clear,-2.1,1010.6,12.13,0.09,1453190400,282.0,0.0,0.25,0.0
11.66,clear-night,0.54,9.87,Clear,-3.26,1010.79,12.77,0.21,1453194000,282.0,0.0,-1.68,0.0
11.35,clear-night,0.56,10.0,Clear,-3.92,1011.11,13.25,0.04,1453197600,274.0,0.0,-1.35,0.0
11.35,clear-night,0.57,9.6,Clear,-4.72,1011.25,14.74,0.17,1453201200,275.0,0.0,-0.95,0.0
11.52,clear-night,0.55,9.94,Clear,-4.7,1011.59,15.11,0.18,1453204800,275.0,0.0,-1.37,0.0
11.76,partly-cloudy-day,0.55,9.74,Partly Cloudy,-4.23,1011.86,14.8,0.26,1453208400,275.0,0.0,-1.13,0.0
12.94,wind,0.55,9.87,Breezy,-5.18,1011.79,20.44,0.04,1453212000,282.0,0.0,-0.25,0.0
15.4,wind,0.49,9.44,Breezy,-1.94,1011.67,20.39,0.04,1453215600,277.0,0.0,-0.35,0.0
16.52,wind,0.47,9.4,Breezy,-0.7,1011.63,21.03,0.05,1453219200,285.0,0.0,0.0,0.0
17.81,partly-cloudy-day,0.47,9.67,Partly Cloudy,1.12,1011.23,20.7,0.25,1453222800,285.0,0.0,1.19,0.0
17.78,wind,0.49,9.79,Breezy,0.76,1011.26,21.62,0.18,1453226400,272.0,0.0,1.86,0.0
19.0,clear-day,0.49,9.57,Clear,2.96,1011.25,19.89,0.11,1453230000,271.0,0.0,2.9,0.0
19.7,snow,0.5,9.94,Light Snow,3.88,1011.46,19.91,0.17,1453233600,274.0,0.0026,4.14,0.08
19.63,partly-cloudy-day,0.51,9.32,Partly Cloudy,4.93,1012.14,16.9,0.28,1453237200,286.0,0.0,4.43,0.0
18.64,clear-night,0.55,9.62,Clear,3.32,1013.08,17.74,0.23,1453240800,281.0,0.0,5.25,0.0
